HDFC.NS,BAJFINANCE.NS,IBULHSGFIN.NS,ZEEL.NS,TCS.NS,HEROMOTOCO.NS,BRITANNIA.NS,COALINDIA.NS,EICHERMOT.NS,HINDUNILVR.NS
0.058006063,-0.00462321,-0.02556235,0.016300693,-0.029068877,-0.003739096,0.006570354,-0.020717414,0.003441054,0.00631143
0.000857757,0.036651321,-0.00717951,-0.014943359,-0.00602761,0.002264705,2.60E-05,0.009097972,0.020945246,0.013004587
-0.0001225,0.018843104,0.03508315,-0.023917397,0.016122041,0.004536468,0.005499514,-0.012425923,-0.015129781,-0.008409885
-0.005301777,-0.014771611,0.017407402,-0.007463292,0.015855813,0.002797406,-0.00120502,-0.003049431,-0.002055082,0.000604109
-0.006087249,0.016297364,-0.018381919,0.031728315,0.019020739,-0.012842142,0.011331793,0.027614583,-0.011947615,0.004987423
-0.00232648,0.034698577,0.007959312,-0.011826204,-0.002000386,-0.010807156,-0.003967173,0.002355737,0.001290406,-0.001256076
0.001119162,0.019506067,0.00665497,0.028086757,0.017123681,-0.003514859,0.016901155,0.024949686,0.021557075,-0.003022844
0.000393394,-0.016997091,-0.000393848,0.011921793,0.005393651,0.005206703,0.01223463,0.006072874,0.019205562,0.004249989
0.002822131,0.026077081,0.017410211,0.019445795,-0.000834223,0.001676414,-0.005780813,-0.013775193,0.00546097,0.011980955
-0.005552582,0.009085403,-0.005535137,-0.005319149,-0.020013065,0.00189288,-0.0022535,-0.012615797,-0.005300175,0.004054021
0.010335726,0.029230501,0.019410463,0.013526747,0.002853098,0.00865881,0.006877159,0.000789098,-0.00716951,0.002695115
-0.001704489,0.017263247,0.02078154,0.007207017,-0.014686205,-0.007883587,0.00137402,-0.004125749,0.004535923,0.022775611
0.002379732,0.004529942,0.014633714,0.001384107,0.016780745,0.00463684,-0.005080783,-0.0166151,0.007146091,0.009304402
0.005953995,0.015161384,0.003754282,-0.003153653,0.044169234,0.013404343,0.006386114,0.030665,0.002840047,-0.001320899
-0.011378117,-0.005431357,-0.016386633,0.012573632,-0.006653767,-0.011730494,-0.010462506,-0.00139189,0.005890391,0.004759681
0.011540144,0.00053627,0.021019819,0.002701572,-0.003582318,0.004205161,-0.000546423,0.015959584,-0.013467726,-0.003829626
-0.007039922,0.013772607,0.009275555,0.016890554,-0.004588403,0.001728139,-0.003900716,0.003039514,0.007762737,0.007903663
0.011716461,-0.005478842,-0.02245887,0.00183485,-0.002839564,-0.019265909,0.011960831,-0.008438843,0.003028783,-0.008790731
0.004148781,0.010232357,-0.00078983,-0.00172994,0.00475795,0.020195334,0.003712663,0.018833188,0.026901499,0.016811805
-0.010568558,-0.002325128,-0.017752785,0.005114043,0.012480549,-0.004036218,0.014533187,-0.003671197,-0.010998468,-0.007811782
0.001964365,0.002878328,0.019020556,0.008874251,-0.007157293,0.007564193,0.000291534,-0.00244153,0.004235066,-0.001743142
-0.013355167,0.016593226,-0.004490718,-0.014741765,0.003073146,-0.001826694,-0.003130906,0.005729461,0.021143208,-0.001922879
-0.000181625,-0.036266321,-0.019963702,-0.035213364,-0.007977238,0.009589862,-0.000531564,-0.002245765,-0.018611006,-0.005282857
-0.001481481,-0.000749072,-0.010993942,-0.001762448,-0.013846385,-0.018924023,0.002125343,-0.003256016,-0.018572496,0.003519012
0.015691724,-0.010482459,-0.006685982,0.01198967,-0.004754162,-0.010227512,-0.007775942,-0.018965862,0.005360858,-0.026169303
-0.001992032,0.005001454,-0.006817435,0.000396535,-0.015828201,-0.007308401,0.024136391,-0.012226409,-0.013762068,0.027811995
-0.013722616,0.006965032,0,-0.009232002,0.005469445,-0.007437021,-0.002349493,-0.001575089,-0.018554935,-0.002372998
0.008136012,-0.007409823,0.00039854,0.002066762,0.013335,0.01107423,0.006528563,-0.006843958,-0.010495085,0.003526264
0.002443718,0.003593701,-0.017449239,-0.000590181,-0.00476941,0.001548587,0.001161325,0.005900866,-0.000872362,-0.01105068
-0.00863061,0.032512858,-0.010164902,-0.009354025,-0.023884706,-0.0029955,-0.013493621,-0.011087302,-0.00955266,-0.008709663
-0.009924174,-0.007655851,0.006328227,0.008648697,0.007603278,0.009740186,-0.003458272,-0.007720518,-0.002462097,0.009929677
0.012230667,0.004798747,-0.002162536,-0.008671107,-0.014329323,-0.005499238,-0.000148842,-0.004802152,-0.007910537,0.002819057
0.000182157,-0.008642935,0.000692533,-0.016858214,-0.007897905,-0.001812147,-0.012621864,-0.004588957,-0.013821708,0.003925731
0.008355974,0.011125817,0.007807686,0.002592866,-0.005790013,-0.001149402,0.009260009,-0.005325196,0.002482265,0.001691793
0.021383733,0.013810763,0.007426351,0.002696243,-0.035805468,-0.015299564,-0.001180165,-0.005673223,-0.000743764,-0.011614747
-0.003985692,0.004862903,-0.000527011,0.000963855,-0.029955493,0.0113949,0.004477082,0.008006124,0.017882102,0.013558633
-0.000249058,-0.019404264,-0.027090606,-0.011245638,0.035354141,-0.009126586,-0.004375138,-0.008505009,-0.004579659,-0.005647872
0.000934783,0.001359027,0.03383845,0.002867246,0.015220882,-0.003844418,0.014394685,-0.015811013,0.004982861,0.010447326
0.013196543,0.025539628,-0.011527944,0.002203112,0.004425049,0.031178405,-0.003965669,0.013001627,0.013430134,-0.00817086
0.008854365,0.000301462,-0.013398179,0.013887588,0.002748763,-0.003230547,0.020738035,0.010664706,0.012604199,0.026569799
-0.006109544,0.004086037,0.042205461,-0.014735456,-0.001763945,0.00136347,0.031295236,-0.019238043,0.003940191,-0.005220936
-0.012102434,0.010784426,0.005962038,0.001437332,-0.008457518,0.020336638,0.002059455,0.001496537,0.005370589,0.000326394
0.032915531,-0.007854073,0.019290042,0.005394967,-0.002086649,0.013099753,0.00074353,-0.003541518,-0.006320739,0.030068736
0.005293083,0.046828514,0.038685993,0.013671875,-0.017663684,-0.002054744,-0.028978322,0.010548079,0.01220663,-0.002395898
0.009771469,0.028178218,0.006061702,0.005597577,0.025578987,0.016327503,-0.004386834,0.014135672,0.023559593,0.005201967
0.00883227,-0.007619067,-0.010520233,-0.006051744,0.014847104,-0.004853529,-0.016943938,-0.022773963,-0.008460697,0.012929351
-0.005493947,-0.006762488,-0.002137564,-0.015566399,-0.003816192,0.006329927,-0.01079968,-0.021909804,0.015016562,0.006086858
-0.000493226,-0.036458131,0.012115361,0.016308546,0.009660496,-0.002575827,0.014162501,-0.008687761,-0.026710931,0.010515849
-0.010702367,-0.019322219,-0.01309551,-0.006885827,-0.01145811,-0.005679249,0.007667127,-0.000723502,-0.014853359,0.017924766
-0.009951659,-0.007737017,-0.026062801,-0.016219827,0.032923824,-0.0147835,-0.031109699,0.000361882,-0.025307932,-0.01897169
-0.008968784,-0.017028344,0.027442812,0.002774612,0.010794032,0.007335484,-0.022185748,0.001449516,-0.009157953,0.008996401
0.004520711,0.011103229,-0.009126903,-0.005613191,0.027076991,0.029569458,0.003020144,-0.006480604,0.014928843,0.017442181
0.00625884,0.013842899,0.00854052,-0.001614811,0.001889405,-0.007355654,0.01007496,0.004157606,-0.008489225,0.003111597
-0.009902255,-0.018623537,-0.014449335,-0.033685132,0.004767073,0.023022691,-0.001111035,0.008752713,-0.009867924,0.001481494
-0.004262055,0.009570423,-0.012605064,0.055307995,0.007288505,0.04150306,-0.000792159,-0.015616499,0.057403623,-0.017664451
0.031834591,0.03180159,-0.002808533,0.041460746,-0.008552435,0.01264338,0.032942412,0.001438051,0.027307104,0.046531157
-0.003922851,0.011084886,-0.030358499,-0.01196053,0.004320332,-0.034957707,0.014112573,-0.003403842,0.007767618,-0.002932385
-0.011216327,-0.001765745,0.012612976,-0.007812524,0.009454834,0.007315144,0.003847676,0.00215442,0.042038601,0.00099586
-0.011186755,-0.017199528,0.027069717,-0.029092643,-0.004120037,-0.005624801,-0.017466103,-0.006244425,0.00268199,-0.002926714
-0.004423136,0.02082519,-0.006229236,-0.012234469,-0.003080457,0.005671524,0.003239798,0.002504068,-0.005811313,0.024304082
-0.008487112,0.001182406,0.010302481,-0.013103706,0.020699659,0.00702368,0.001835526,0.01821162,0.004811778,0.0063571
0.030966382,-0.005955161,0.054673323,0.01395091,0.007373066,0.010350706,-0.013965865,-0.007590841,-0.010633697,-0.007326634
-0.01873602,-0.007388971,0.012495009,-0.007348138,-0.012811382,0.005392647,0.019549599,0.009119096,0.003622852,-0.013037027
-0.012295082,-0.018324808,-0.006429914,0.00568451,-0.003341563,-0.003697499,0.000467202,-0.009036689,-0.002584321,0.006320723
0.024283115,-0.02385034,-0.004627758,-0.000378847,-0.00049314,0.002375075,0.021843644,-0.005928832,-0.001575841,0.01877703
0.011563385,0.05500291,0.009141446,0.006481793,-0.00713032,0.031456763,0.026356659,0.004149356,-0.000417673,0.021502418
0.015423398,0.019888568,0.01666835,-0.007661725,0.007486606,0.00037461,0.003429477,0.000541494,0.018843745,-0.002041082
-0.006360836,-0.004033585,0.010875695,-0.00909183,-0.0063212,0.001500766,-0.000828574,-0.008589814,0.004266319,-0.010156151
0.018051285,0.007281105,0.023089354,0.022130652,0.011465204,-0.000421938,-0.015119864,-0.011673216,0.001736266,0.007869709
0.00685781,0.005582219,-0.005300053,0.008307668,-0.004184059,-0.008213871,0.018625498,0.012354565,-0.002937421,-0.004601492
0.000337941,-0.018657456,-0.01519801,-0.006907207,-0.002617894,-0.004289895,-0.004962647,-0.022918083,-0.022690591,-0.001422228
0.003152773,-0.011264601,0.021216543,-0.00067103,-0.005917525,0.004853435,-0.005435102,-0.018038139,0.001521952,-0.01060777
0.005625064,0.006081246,0.021458285,-0.016778253,-0.026992737,-0.00079021,-0.013105234,0.003620648,-0.012746742,0.000108228
-0.006906559,0.008161153,-0.000480192,-0.017957996,-0.010771735,0.00776032,0.01357704,0.003807567,0.020946338,5.41E-05
0.006371363,0.012250615,0.002085129,-0.024031055,-0.001213728,0.000875179,-0.004114906,0.007497799,0.011814795,-0.002429937
-0.011618118,0.032581579,-0.02160377,0.010683048,-0.002807699,-0.004945152,0.017698058,0.010038768,-0.008858191,0.001568429
0.001450172,0.002921292,-0.021647927,-0.010480753,0.012083031,0.002806974,8.94E-05,-0.00872905,0.008223845,-0.010859706
-0.005066637,0.021311057,-0.009429168,0.018215316,-0.000491384,0.002579697,-0.00555704,-0.012584017,-0.006555293,-0.000748331
-0.028363707,-0.007319674,-0.009639559,0.028284954,-0.004337173,-0.001280344,-0.004658445,-0.016779702,0.008671414,0.015966926
0.021003961,0.009094035,-0.001854147,-0.013070675,-0.008265522,-0.006145362,0.005245984,0.008030091,-0.001711804,0.009761475
-0.011743792,-0.008424768,0.007217873,0.005916535,-0.003768927,-0.003001548,-0.006226516,0.010880808,-0.002770986,-0.008104887
-0.001379782,0.000254117,0.030479547,0.002730977,-0.001472673,0.00224848,0.001102787,-0.015640959,0.024046041,0.007287299
0.011934096,-0.011717933,-0.001039177,0.001131397,0.006033135,-0.030809463,0.015522956,0.012915447,0.006357944,0.010463971
0.019936275,0.008227848,0.00511799,0.026815054,0.007412702,-0.004875583,0.010732109,-0.003945091,0.030380347,0.004784143
0.008272922,0.006754132,-0.001720414,-0.003761235,-0.006237596,-0.009495607,0.001807141,-0.021319476,-0.007659075,-0.001555237
0.004084681,-0.007337087,0.027535236,-0.009835683,-0.013477765,0.002331204,0.000722104,0.006590106,-0.000960071,-0.001995552
0.009949369,0.022462749,0.031041122,0.005376321,-0.007495072,0.015929465,-0.009020495,0.012835872,-0.006821254,-0.003259862
-0.011039478,-0.012643223,-0.028180354,-0.00496759,-0.003120606,-0.006027485,0.009531412,-0.000342194,-0.016861713,0.001660302
0.000445909,0.001705684,-0.0334129,0.004413834,0.002701593,-0.001661567,0.013100628,0.001542194,-0.005474272,0.00556514
0.00451354,0.01142931,-0.001191857,0.003562784,-0.018117323,-0.001748333,0.001293264,0.008815861,0.016519937,-0.004542658
0.000655026,-0.003609756,0.018848971,-0.011799433,0.001927926,-0.000567474,0.006976614,-0.0092482,0.007203795,-0.004027835
0.016934314,0.025516681,0.037694527,-0.000285318,0.009046093,-0.015612624,0.010914561,-0.00256235,0.01580384,0.00632983
0.001369203,0.006967336,0.009624904,0.005644219,-0.026952269,0.013000982,0.004243311,-0.007628411,0.005508107,-0.014500684
0.036650148,0.029419782,0.055218364,0.015248712,0.009936123,0.014013652,0.017377105,-0.067499135,0.027598179,0.04404706
0.001677032,0.006714541,0.005753156,-0.005025196,0.008921477,0.00670418,0.014259696,-0.005658655,-0.001722484,0.005630271
0.002778423,0.00554939,-0.004848938,0.005734303,0.003009338,0.004980612,-0.002203865,-0.00655842,-0.002192073,-0.00114771
0.001684434,0.02736595,0.004224084,0.01539528,0.004960358,-0.00990788,0.008584115,-0.008054448,0.010214964,-0.000860042
-0.000402597,0.017844261,-0.001640045,-0.001182861,0.011041476,-0.004322579,-0.008703859,-0.000309712,0.006495652,-0.001202597
-0.003828763,-0.011756319,0.01341491,0.008449304,-0.008644563,0.01434528,-0.003474602,0.005136168,-0.001208369,-0.004617282
-0.019871372,-0.00238379,-0.011210293,0.002691132,-0.002950254,0.01348591,-0.005580958,-0.000466689,-0.015335457,-0.000398833
-0.001106743,-0.025189363,-0.021479384,-0.009379937,0.008824099,0.016094315,-0.021018581,0.0037476,-0.010999668,0.002284409
0.02226196,-0.029191461,-0.000803411,-0.005986884,0.005400962,0.012762437,-0.014987274,-0.005281086,-0.01742224,0.011086702
-0.004106929,0.015207014,0.004033187,0.011214816,-0.009486524,-0.011902077,-0.009113005,-0.024397691,-0.008513729,-0.00063476
-0.007216569,0.021906034,0.003817221,-0.028444702,0.003247666,-0.0002676,0.00994735,0.006866036,-0.021722203,0.00955434
-0.00602541,-0.00747972,-0.009339396,0.00464974,0.029152,0.003332085,-0.003612546,-0.001979576,-0.007682459,-0.006827546
-0.012991593,-0.01793049,0.004258027,-0.013568993,-0.021846751,0.01292466,-0.000111177,0.027377972,-0.007254409,0.001622746
0.013744277,0,0.024946951,-0.010121029,-0.014722982,0.00763997,-0.005477554,-0.000937755,0.004550696,0.009713837
-0.00655968,0.005874277,-0.007550497,0.014197934,0.039162778,0.004826427,0.002814214,0.011541483,0.003945593,0.015690951
0.006422411,-0.004431832,0.026989676,0.005207352,-0.01628432,-0.011922098,0.00526192,-0.006440427,-0.011487764,-0.005732154
-0.004002413,0.051855008,0.019175351,-0.004225105,0.01411114,0.008586553,0.011395053,-0.005157132,0.023470343,-0.0046468
0.000715231,-0.018027348,-0.009045594,0.015108685,0.003100256,-0.020582006,-0.0093287,-0.000780762,-0.022314583,0.002240127
0.004382009,0.000519429,-0.009858154,-0.021647865,-0.003313672,-0.019711486,-0.014445093,-0.002181308,0.018363718,-0.01640956
0.002520615,0.003316121,0.022809699,0.012064473,0.006797522,-0.01286485,0.009983405,-0.01109401,0.035218326,0.013397536
-0.005977504,0.014026974,-0.008775687,-0.008706445,0.034799073,0.001071943,0.004160079,0.007294758,0.005018181,0.000176344
-0.00299761,-0.008194746,-0.017954396,0.02020493,0.020414502,0.013203844,-0.002183748,0.001243182,-0.00275891,-0.002579298
-0.004370243,-0.010839343,0.008936688,0.019910403,0.01173476,-0.011427081,0.000742866,0.021266505,0.007374753,-0.002689258
0.004963187,-0.011874826,0.037526642,-0.003472222,0.001713743,-0.003256403,-0.016560092,-0.030764499,-0.001322674,-0.006158838
0.002039499,0.025158711,0.005163697,0.01643641,0.003672892,0.017563768,0.016757114,-0.0033727,0.018365767,0.012709606
-0.002747518,-0.006450741,0.016515203,-0.022763082,0.011288148,-0.004568331,-4.33E-05,0.017787429,-0.016539616,0.005264418
-0.007648132,-0.011255452,0.019646222,0.005847917,0.0183311,-0.01770637,-0.001162377,0.023638475,-0.0104246,-0.010245302
0.033861698,0.028209084,0.020515504,0.031278787,-0.027760402,0.036124592,0.033324411,0.012451408,0.043481041,-0.001578252
-0.004409978,-0.016970064,-0.020997686,-0.014505917,-0.044193861,-0.006995916,-0.00485107,-0.017476962,-0.008866164,0.002167461
-0.001310276,0.059195737,0.01778725,-0.000805222,-0.010560754,-0.006576845,0.013780483,-0.009598703,-0.010573692,-0.002803931
0.027142161,-0.0040006,-0.002779849,-0.002910502,0.00203997,-0.009730667,-0.01019489,0.001733883,0.021391021,-0.015243902
0.044231914,0.075396586,0.005724539,0.039215725,0.01494155,0.036100533,-0.004275307,0.025044433,-0.000426023,0.010286554
0.016669974,0.000107541,-0.005691955,-0.007350695,0.005054908,0.012109274,0.017865574,0.019940733,0.011602234,-0.002377144
0.018144306,0.024182012,0.006998134,0.033822152,0.009337629,0.015144545,0.004807864,-0.000987877,-0.002294895,0.00226627
-0.004104938,-0.020079862,-0.004379546,-0.021777812,-0.00246176,-0.016680903,-0.009536829,-0.011875692,-0.001441602,0.000174386
-0.005324066,-0.004353187,-0.011608809,-0.009335131,-0.001786457,0.005281849,0.005298258,-0.004373197,0.016579103,-0.005376061
0.002608765,0.01749877,-0.0188546,0.003957084,0.007170605,-0.014875538,0.025883008,0.005537499,0.004460863,0.028906188
-0.008831232,-0.00365047,0.01422794,-0.001767164,0.00894373,0.013228722,0.016117302,-0.021669815,0.000308747,0.015891268
0.00753509,0.019610049,0.02358202,0.0072244,0.004116841,0.014836438,0.008761908,-0.003809563,-0.019755494,-0.000543526
0.021619871,0.009930403,0.031278005,0.00230869,-0.040548403,-0.011886969,-0.002646058,0.005747087,-0.001441324,0.002482126
-0.007276186,-0.005523642,0.013617318,-0.003867814,0.008587251,-0.000340455,-0.007508181,-0.011519627,-0.01445518,-0.018538295
0.010515546,-0.004001084,0.039564428,0.022554757,0.003904272,0.008254331,0.03099835,0.054058548,0.006794209,0.01318405
-0.005148992,0.024480501,0.021884273,0.005697686,0.005061491,0.009088076,-0.005900774,0.00200002,0.000221723,-0.000601649
0.000981775,-0.000227688,0.025172998,0.004318722,0.009774722,-0.011768381,0.00102246,-0.020248243,0.012417558,-0.003238395
0.004231042,-0.023673229,0.00581349,-0.016146178,-0.022703908,-0.001367283,0.010168153,-0.006811468,0.017626532,0.000720129
0.004207554,0.031941708,0.015378679,0.026384662,-0.018953603,0.02224703,0.00469785,0.007022681,0.0057577,0.014057996
-0.001565094,-0.013687755,-0.02793507,0.000654633,0.00475459,0.006144164,-0.006907531,0.002784167,-0.013519545,-0.009941556
-0.002547018,0.016033576,-0.024165658,0.014836097,0.002913525,-0.014518816,-0.004919538,0.017497085,-0.001030069,0.005452233
-0.03603675,0.033068125,0.043675547,-0.003200489,-0.001775457,-0.004303995,4.85E-05,0.000166626,0.033059555,-0.001210141
0.004295279,0.010619832,0.01229863,0.012176009,0.005893655,0.002404138,0.001096081,0.004520362,0.014512936,0.009590685
0.015549902,0.01603263,-0.004185741,0.010155721,0.016555741,0.011577158,0.015333073,0.011686929,0.029035395,0.010119724
0.00470716,0.012905233,0.012398906,0.015585649,-0.004304037,-0.010988601,0.004506764,0.021630039,0.008873981,0.004400357
0.010373124,-0.000308642,0.012715568,0.010421492,0.013213468,0.00909358,0.00696757,0.013859692,0.021126771,0.006173625
-0.004367862,0.001297964,-0.015799727,-0.024511479,0.002185219,-0.010690437,-0.008441616,-0.009901011,-0.031024888,0.015579465
0.006119559,0.056898336,0.002902378,0.002491238,-0.008493242,0.013772192,0.007315081,0.000695332,-0.01799554,0.003112905
-0.014729647,-0.029419163,-0.007319656,0.000226471,-0.002550202,-0.007594921,-0.013014032,-0.015571588,2.82E-05,-0.012236446
4.04E-05,-0.021345262,0.001247447,-0.015719036,-0.010986171,-0.01216102,-0.008495577,0.005505871,0.007019219,-0.005740001
-0.009896607,-0.020780212,-0.015353908,0.01597007,0.022019376,-0.015512593,-0.009484066,0.011310249,-0.020582643,-0.010311794
-0.016743489,-0.032792623,0.0194083,-0.001470242,0.002742443,-0.006633844,0.001485182,-0.003122269,-0.007275063,-0.008813284
0.007901901,-0.003513703,-0.01639591,0.009937193,0.010330564,-0.013109546,-0.00852678,-0.006548316,0.011331416,0.001102904
-0.005803243,0.005949912,0.003166004,-0.010622697,0.023419075,0.003117437,-0.007288432,-0.006335637,-0.01313201,-0.006996836
-0.009385632,0.014341201,-0.034014603,0.001471309,0.003317752,-0.015915487,0.00102088,-0.045595724,-0.023842466,-0.011249517
0.01111115,-0.008119933,-0.03435862,-0.023214681,-0.00357753,-0.000544756,-0.012905405,0.002129133,0.006984039,-0.001741474
-0.00295683,-0.058849781,-0.011675022,-0.016845995,0.005903665,-0.019802629,-0.015965058,-0.003752731,-0.029114551,-0.014732871
-0.016746115,-0.016674908,-0.025664147,0.015899264,-0.000236829,-0.011730087,-0.004409661,-0.018103152,-0.01744101,0.002431777
0.019684593,0.023006566,0.00614134,0.025823975,0.019122211,0.027275277,0.014692329,0.022273235,-0.005653888,0.011155077
0.017331451,-0.007794666,-0.020641071,-0.011752854,-0.012738525,0.009774942,-0.003221876,-0.001308552,0.041166648,-0.002751182
0.022911418,-0.004655043,-0.015079114,0.009377527,-0.001665093,-0.008497882,-0.020206093,0.001146246,-0.012783407,-0.01053382
-0.017181435,0.017766497,0.007938629,-0.001241296,-0.016139678,0.01278413,0.030099386,-0.001634788,-0.000347089,0.016176573
-0.026141694,-0.030299729,-0.025457911,-0.031687063,-0.018370195,-0.002131376,-0.008843448,-0.001469088,0.024952483,-0.019632076
0.00546277,-0.006088254,-0.011633179,0.004279627,-0.005544721,0.007706733,-0.009739786,-0.007453073,0.026938196,0.004857791
0.005812969,0.013832998,0.053062612,-0.003825973,0.007168564,0.000885181,0.009136753,0.000648548,0.015295372,0.013570299
0.007299349,0.031845323,0.026637427,-0.000655491,-0.009962319,0.018300959,0.01176231,0.011479174,0.053438436,-0.006146641
0.002130061,0.001537733,0.006686126,0.041410722,-0.007720535,0.019846009,0.002869683,0.002136381,-0.000430173,0.005098369
0.021681127,0.069696614,0.038791192,0.00091094,0.05114153,-0.001965956,0.006606472,0.01298483,-0.006582632,0.010056934
-0.007539327,-0.03475447,0.005273695,-0.039378691,0.014876844,0.012759234,-0.008491236,-0.012168991,-0.028802124,-0.007695112
-0.018244321,-0.009032634,0.002009581,0.017133984,0.010004734,0.005270724,0.021231478,0.002142366,0.014874337,0.014391984
0.022709604,0.031002148,0.02839646,0.035483857,0.000984621,0.024556915,0.004063162,0.008811285,0.014316164,0.027765621
-0.022283643,-0.052595641,-0.021861161,-0.028321939,0.003670323,-0.003253323,-0.002859522,-0.019400104,-0.065651681,-0.006352339
-0.000319871,0.008322332,-0.00209193,-0.026906331,-0.005661545,0.020848894,-0.011059386,-0.000488818,0.03595269,-0.010842172
-0.004142164,-0.031840369,-0.000895687,-0.034294105,-0.023931377,-0.011720059,-0.018702755,-0.019805085,-0.003821583,0.003585811
0.024189292,0.103981352,-0.006525806,0.048070535,0.03219726,0.006120632,0.021042101,-0.00191298,0.041195789,0.004097073
-0.033586925,-0.050168965,-0.037198327,-0.05942133,0.009594866,-0.028047575,-0.048711419,-0.032093795,-0.064744621,0.00461492
-0.042429558,-0.076517473,-0.000285528,-0.047040256,-0.025192095,-0.054078928,-0.038943301,-0.027461057,-0.059871155,-0.020524083
-0.019432928,5.38E-05,-0.029106029,-0.000395104,-0.006645666,-0.027967491,0.025587332,0.050938417,-0.011358182,-0.011771098
-0.029144304,-0.055453885,-0.082177811,0.001880407,-0.049640788,-0.040489867,-0.034417568,0,-0.038594415,-0.019299063
0.007202802,-0.006764956,-0.007825334,-0.004335794,0.002696412,0.004123698,-0.020287292,-0.007046665,0.010249158,0.008296963
-0.003426758,-0.002768967,0.005201694,0.002469624,-0.022955856,0.021503147,0.000169612,0.010762881,0.003836172,-0.01220516
-0.011023082,-0.036571715,-0.017206967,0.005762531,0.004794311,-0.026816664,0.000151446,-0.033944973,-0.02523889,0.010245384
-0.001958201,0.0107859,-0.03819629,0.004691567,0.006675122,0.015509964,-0.0003331,-0.00289682,-0.009297911,-0.002021105
-0.009067158,-0.038603008,-0.030857796,-0.016589795,-0.019548911,-0.012847917,-0.008394973,-0.006362599,-0.021373533,0.007003862
0.018322915,-0.0109552,0.013546943,-0.02113956,-0.020302644,0.005474545,0.005622118,0.016163794,0.054163197,-0.001494322
0.009538937,-0.029190802,0.005567415,0.03172394,-0.008022888,0.011528133,0.03108242,0.026873223,-0.019263622,-0.00452218
0.032892536,-0.037965843,-0.011822516,-0.023901695,0.00912267,-0.030827319,-0.016443123,-0.009395553,0.0029895,-0.003025435
-0.004066824,0.005868506,-0.015840102,0.005350715,-0.000917243,0.018923872,-0.008970206,-0.001094967,-0.008615128,0.012614886
-0.002901804,0.01129368,-0.004072955,0.003710623,-0.012052564,0.006207161,-0.003790863,-0.004980564,-0.011374963,-0.018860141
0.005574016,-0.004716651,-0.006214027,-0.020655998,-0.000387024,-0.007440808,-0.000845757,0.02537508,-0.008271522,-0.003348257
-0.017206444,0.011503499,0.005560623,0.00499755,0.011452894,-0.000639471,-0.000736444,0.002239225,0.005346422,0.012971587
0.013262248,0.00227917,-0.009595199,0.023409056,0.00252173,1.49E-05,-0.001133592,0.000160033,0.000416379,-0.006737603
-0.009666095,0.001342462,0.020865936,-0.011184536,-0.002124762,-0.013931866,0.016020279,0,-0.003625993,-0.011220168
0.040938631,0.035686148,0.029231044,0.022779234,0.015983479,0.001159874,-0.01264209,0.004176668,0.017109278,0.007477157
-0.010713952,0.016536254,0.000417805,-0.048912027,-0.00158905,-0.021857794,-0.007313678,-0.005749841,-0.029637517,0.008311072
-0.01706623,0.006973858,0.018725636,-0.033025319,0.016016167,-0.005413421,0.001599809,-0.00776549,-0.015618218,-0.022968491
-0.037766308,-0.018622842,-0.025938604,-0.038779439,-0.021593978,0.003353526,-0.015209698,-0.01066163,-5.43E-05,-0.016093176
-0.008726936,-0.007898428,-0.014646657,-0.00629157,0.005279162,0.00421684,-0.002905489,0.000313695,-0.000224746,-0.001253891
-0.015638183,0.004873521,0.007762394,0.031176765,-0.008774411,-1.44E-05,-0.023178572,0.000784806,-0.016401953,-0.008140666
0.002002583,0.002792646,-0.017392798,-0.021685451,0.001005675,-0.004869316,0.001878341,-0.008404707,-0.00154102,0.015500316
-0.006457693,-0.008765859,-0.009330842,0.00692353,-0.007808188,-0.012194632,-0.004275847,0.000467125,0.016983732,0.012261724
0.004840424,-0.002714596,0.021280342,-0.026863589,-0.002720097,0.003748831,-0.002926345,-0.020737993,0.001791007,-0.009611483
0.023000502,0.029169359,0.033659626,0.058710518,-0.007857535,0.031476097,0.03613557,0.017375136,0.0390046,0.001037074
-0.005672951,0.018078387,0.050866895,-0.005366586,-0.002871441,-0.004244162,0.023874146,-0.016328418,-0.003631869,-0.011897999
-0.015559709,-0.062336093,-0.035819252,0.003102212,0.006083213,-0.006736202,-0.034851035,-0.002435738,-0.033672483,-0.009975806
0.003277204,0.006826871,0.004798774,0.02930123,-0.005352834,7.24E-05,-0.007880544,-0.012922578,0.046398212,-0.011311672
0.004566585,-0.021553324,-0.00110615,0.003297842,0.014576652,-0.004255626,0.004149746,0.000902355,-0.002049161,0.00526553
-0.008876587,-0.003284466,-0.000859649,0.01153269,0.00125099,-0.018727943,-0.001180918,0.012332577,-0.006413598,-0.019713374
0.008384911,-0.001285475,0.015906681,-0.00199762,0.008452522,-0.001808692,0.005927819,0.00290115,0.001785602,0.000439448
0.015010611,0.053912592,0.006782595,-0.001140096,-0.014668063,0.022879733,0.000835715,-0.010725039,0.02521628,-0.003176128
-0.000538368,-0.004464954,-0.010870915,0.00171319,0.002867194,-0.002019386,-0.003635802,0.00531511,0.032905284,0.011241514
0.000215341,-0.000790014,0.009279027,-0.000760864,-0.002048544,-0.027398646,-0.000322458,0.002893732,0.012910156,-0.009923776
-0.003256111,-0.010984926,-0.013117159,0.012128189,0.021061096,-0.006868755,-0.018385816,0.01155446,-0.000259345,0.000274213
-0.009006824,-0.010145609,0.027790112,-0.021474925,0.014938078,0.018518782,-0.015885178,0.002471005,0.030975781,-0.002516398
